income_declared,income_detected,address_mismatch,device_location,document_authenticity_score,account_balance_pattern,employment_mismatch,rapid_loan_requests,fraud_probability,fraud_flag
187239,125100.28027009874,1,1,0.32630282906204117,0.787778068654259,1,1,0.7008933973334398,1
44098,28584.738742277357,1,0,0.7088166042351571,0.5172754106490112,1,0,0.5313633842235597,1
102774,61721.49887832937,0,0,0.8296544419072658,0.8013215798143261,1,0,0.3238746596422174,0
80401,83154.0,0,0,0.812092309179513,0.6033468760223619,0,0,0.04956584184191235,0
31330,35649.0,0,0,0.8393941400166508,0.8879494012169518,0,0,0.08037045383516331,0
27818,27601.0,0,0,0.8795981518651186,0.4644783160055128,0,0,0.026810616229895258,0
38634,40721.0,0,0,0.985204755193337,0.8934008341883599,0,0,0.021865970325933737,0
175085,123642.78056314611,0,0,0.784520654255716,0.4663099470954675,1,0,0.29593035984137106,0
194280,197611.0,0,0,0.9291180440537944,0.4432938189700615,0,0,0.020177266214977174,0
178629,177743.0,1,0,0.7062882737513894,0.3938230758591476,0,0,0.2604783455632211,0
88012,94179.0,1,0,0.7100703531455657,0.7843433659056271,1,0,0.4325104260304333,0
183551,188989.0,1,1,0.5605017921003209,0.489630434949714,1,1,0.5482689667266253,1
89532,36072.35419426576,1,1,0.4392535377772306,0.6966289824742369,1,1,0.7711346388235801,1
150963,86277.96810223762,1,0,0.6458834036966976,0.6637050915402278,1,0,0.57079225975745,1
38786,29711.20773929597,0,0,0.6967147760436287,0.9356766236504286,1,0,0.2925468321177944,0
158628,115656.82625572188,0,1,0.7528560074648432,0.5229990202519943,1,0,0.2942412579120377,0
154811,155175.0,0,0,0.9317523153420701,0.9767233256682564,0,0,0.014472475870033499,0
178242,177327.0,0,0,0.8089162726891942,0.6249834159955544,0,0,0.04001346004121661,0
58607,62338.0,0,0,0.8705963487780389,0.5705041459847771,0,0,0.04816219832840948,0
194233,197152.0,0,0,0.9570554278905793,0.4988315188950921,0,0,0.013848834208944012,0
81815,64683.67068539415,1,0,0.6068961270497648,0.9013799060153844,1,1,0.6019076444808011,1
149070,59932.076777276,1,0,0.5313175999587241,0.9888051164849627,1,1,0.7530225411067553,1
31222,16512.752185959158,1,0,0.44501457125280214,0.3855184647014864,1,1,0.7258884038877489,1
33305,37094.0,0,0,0.90490868545671,0.8735497125478682,0,0,0.05883660850241269,0
50877,54540.0,1,0,0.5893743661023646,0.4278508484852454,0,1,0.4073241361550799,0
52720,50566.0,0,0,0.9485695371275571,0.7091239874379638,0,0,0.024586168447022723,0
120814,55518.9293979619,1,1,0.6599767074830989,0.5375873093047756,1,1,0.7071654735638313,1
154833,82126.2875899646,0,0,0.6193528090483038,0.847523578168826,1,1,0.49048296323675944,0
150323,151543.0,0,0,0.8329434398614121,0.3310405050674701,0,0,0.0362518620433506,0
106937,103041.0,0,0,0.8060902795399648,0.2352370941232249,0,0,0.051533377178777755,0
147307,143658.0,1,0,0.7712688417512221,0.906334531372978,0,0,0.25441622017711685,0
134018,134833.0,0,0,0.8479856354484183,0.4399114837806135,0,0,0.03253131834301941,0
165436,172801.0,1,0,0.7213588849802903,0.8959120937610885,0,0,0.27130977720012656,0
41821,42943.0,0,0,0.8506635935537566,0.20438702003253076,0,0,0.03925730065750864,0
187298,184347.0,0,0,0.8007279467763531,0.9905433777611845,0,0,0.045368884904999116,0
150114,157455.0,1,0,0.6365542669147414,0.24491680655391523,1,0,0.43980513846324865,0
89363,31692.08954207763,1,0,0.5770542378600128,0.5917311805531957,1,1,0.760463604497342,1
49665,53591.0,0,0,0.8602980692332807,0.6630948271625605,0,0,0.055607757541645486,0
177983,174248.0,0,1,0.8608621756247522,0.9714157545405804,0,0,0.03517236746855568,0
127517,134081.0,1,0,0.5201813767683019,0.725842357158849,1,1,0.5639801459862394,1
134594,102223.48710630364,1,0,0.8327510685610426,0.4249691137971039,1,1,0.5676264918823479,1
80193,75727.0,0,0,0.9096907220275363,0.684112461545181,0,0,0.03755358180500987,0
92247,91066.0,0,0,0.8204527700250144,0.36053971648653466,0,0,0.04039035052305766,0
62128,62495.0,0,0,0.8370855491498611,0.3004472177094738,0,0,0.03465039596451658,0
66777,37180.82515624332,0,1,0.8227439697294388,0.5975451271726371,1,0,0.340574395105954,0
160725,151500.0,1,0,0.7660834280617467,0.728955992074154,0,1,0.36687197514360026,0
161623,105961.21737530072,0,0,0.6178264419859728,0.6778454214929541,1,1,0.44697215935866164,0
163182,159478.0,0,0,0.997709768976476,0.6619300461197121,0,0,0.00840254988770905,0
188629,192368.0,0,0,0.865479912676817,0.6052802852440511,0,0,0.03384170997215135,0
109109,113036.0,0,0,0.8636816740133778,0.8520860916960868,0,0,0.039860701188855846,0
182017,189443.0,1,0,0.7284773969439642,0.8343368807208957,1,0,0.41858395604855647,0
158243,161483.0,0,0,0.961142742914414,0.9400113014234688,0,0,0.014937645182402228,0
111583,110704.0,0,1,0.9584847065173743,0.7947537976063399,0,0,0.011060199121141798,0
97656,96599.0,0,0,0.9688400674903491,0.9648731826982793,0,0,0.010020284199972283,0
193291,152268.57521081818,1,0,0.7702025525897023,0.44598089933340357,1,0,0.4702404889916779,0
35745,21771.358434973114,0,0,0.8133728770917064,0.7646045070993082,1,1,0.4241494432628563,0
128380,127240.0,0,0,0.8787399898373951,0.6606920834390513,0,0,0.027359962774069508,0
101453,96330.0,1,0,0.6227166821928776,0.8502263559991678,0,0,0.29313036468411185,0
73786,47158.24314222573,0,0,0.7805179669690123,0.49767773344372634,1,1,0.42020376708407947,0
71116,67944.0,0,0,0.9573881989437364,0.8600739884541393,0,0,0.024133474447149,0
176739,180454.0,0,0,0.996376135602468,0.47644038654263804,0,0,0.008081666377828792,0
182934,182570.0,0,0,0.9189792507030876,0.8717851237222152,0,0,0.016900575892815302,0
76293,54231.75202269785,1,0,0.7340532975119294,0.9789250102409806,1,0,0.5043970108219656,1
142007,141303.0,0,0,0.8282896699244098,0.4805855464424726,0,0,0.036077191748356545,0
41158,26665.442794334904,0,0,0.634935856239371,0.3099174052172729,1,0,0.3462548478488453,0
75802,72883.0,0,0,0.8145467803637321,0.563718971826868,0,0,0.05056852050043107,0
150304,147551.0,0,0,0.8740620613740491,0.7924797866848412,0,0,0.031598262091807175,0
156140,103244.30921368834,0,0,0.6399927466441917,0.8705156054547281,1,0,0.3405712711861423,0
88098,92854.0,0,0,0.8162547085208596,0.6808563769813121,0,0,0.05564392537567099,0
24158,19138.943197012013,0,0,0.7561408958264866,0.41216799141659366,1,0,0.2714876864297766,0
191569,189113.0,0,0,0.8609973020316096,0.9227246493357679,0,0,0.03228769565755062,0
139449,140956.0,0,0,0.8125045879279057,0.9714167105469975,0,0,0.04128146880657657,0
21723,18402.0,1,0,0.5463322525596577,0.4491290325150608,1,0,0.49424135227773847,0
163198,51985.42854175765,1,0,0.46223896668680164,0.7018223762516718,1,1,0.7960624825874967,1
157151,125526.310084515,1,0,0.7703873915064429,0.8534745304041065,1,0,0.4663556813376558,0
59114,31384.58657250207,0,0,0.7430881253988956,0.47482348019240145,1,0,0.3655616674672364,0
63307,64187.0,0,1,0.8310115557662813,0.4773743711618182,0,0,0.03866286963243885,0
105065,106326.0,0,0,0.93259003564956,0.7250654168014492,0,0,0.01768272574973393,0
164748,168294.0,0,0,0.8252519412523109,0.27294597060153647,0,0,0.042482935371068876,0
183387,118676.60891020282,0,0,0.714825034256823,0.4959654548797399,1,0,0.33053686013718425,0
181606,180292.0,0,1,0.8932301594392539,0.2994738780978039,0,0,0.02388637342915417,0
106022,59971.61152136346,0,0,0.6253564589515963,0.3155844095874664,1,0,0.3769503260580781,0
168357,111267.83099227955,0,0,0.6956562579146319,0.39441167704821345,1,0,0.32955231460500856,0
86361,90117.0,0,0,0.9237319279599913,0.9385926903052213,0,0,0.030475763294651972,0
77916,48664.73999637253,0,0,0.7455763060953996,0.24254978221313517,1,0,0.332281897275576,0
62583,41250.527593942024,0,0,0.64657217725752,0.7743173702099517,1,0,0.33998897509321724,0
93790,94025.0,0,0,0.9715099674759559,0.9515950588614506,0,0,0.006574965668898817,0
194784,121935.37946910177,1,0,0.6085545570575766,0.8047022668471544,1,1,0.6591880186125851,1
192412,194308.0,0,0,0.9951569682317069,0.6128700082377478,0,0,0.004417455697774381,0
23655,20265.0,0,0,0.9643901319121619,0.3311486464750607,0,0,0.05728050246981872,0
127100,128516.0,0,0,0.9586991076853467,0.8405216420060402,0,0,0.012159470359075424,0
158887,155517.0,0,0,0.9903091714443701,0.9440552791794958,0,0,0.009361680536127388,0
135832,58643.651422109535,1,0,0.4329536125080698,0.8053069907980068,1,1,0.7623014531437543,1
68908,67275.0,0,0,0.8674042803537088,0.6075479106442955,0,0,0.03481353645262274,0
124930,123127.0,0,1,0.9493891815207358,0.8749353224301839,0,0,0.015173392383918153,0
20510,8534.630857810038,1,0,0.48196172444489505,0.54581839888535,1,1,0.7579654903019759,1
123541,120217.0,0,1,0.8295603479312075,0.49149238451558364,0,0,0.04350504699853603,0
160417,160887.0,0,1,0.8620588372974207,0.6913018438967404,0,0,0.02861368495516019,0
77166,73652.0,0,0,0.8198363416235485,0.591688951224161,0,0,0.05197109831344701,0
23513,14311.635991168188,1,0,0.7514980218862434,0.45413842434052437,1,1,0.6366662189158715,1
121638,69567.62669400965,0,0,0.607984423556757,0.5340524705540737,1,1,0.47822990179530456,0
37347,24552.425775839773,0,0,0.702210174733467,0.5404464463949721,1,0,0.329463204522503,0
137185,132400.0,0,1,0.8759073357285205,0.2731215092948853,0,0,0.03702650019766434,0
92682,59397.04006191617,0,1,0.6034706146383584,0.9520822626749865,1,1,0.45500165379628055,0
141187,146018.0,0,0,0.9695870424097822,0.7366856237264734,0,0,0.018058552477621986,0
93998,98687.0,0,0,0.8934038290449328,0.21401745737863376,0,0,0.03877864822109919,0
180380,178207.0,0,0,0.9010915988940885,0.7418943472771045,0,0,0.02399805675960119,0
89238,92086.0,0,0,0.8343076279893764,0.4182051278323071,0,0,0.04430860371923177,0
86447,82525.0,0,0,0.862472623995967,0.4739829654819044,0,0,0.0433845687494549,0
39705,48736.0,1,0,0.7605114609644933,0.694258239510273,0,1,0.4275060694743976,0
38337,30625.864790185406,1,1,0.6566365958338072,0.8960951641815156,1,0,0.48907196412183984,0
164951,163186.0,0,1,0.8705866785684814,0.5410820143438289,0,0,0.029627715847070257,0
69715,36034.35054330067,0,0,0.6240549362450183,0.6263552772236309,1,0,0.39428070478061356,0
33348,19564.722494014743,1,0,0.42596453336381607,0.5850783213794961,1,1,0.7094678564043281,1
88198,59657.46456065164,1,0,0.48442250359873273,0.7345407462952653,1,1,0.6663741605171514,1
145146,150004.0,0,0,0.9690362633151895,0.3357851402244544,0,0,0.017907159032771826,0
195897,199463.0,0,0,0.9191480323534511,0.2185124570893928,0,0,0.022541598805551885,0
53686,52826.0,0,0,0.9031026045795459,0.8383336715342227,0,0,0.024986154939993656,0
138595,140089.0,0,1,0.8564104260574645,0.8339368212709299,0,0,0.03249077816741687,0
21232,17691.0,0,0,0.9308092257378808,0.37507374748936,0,0,0.07220995213953761,0
62236,56622.0,1,1,0.5866296888021585,0.9655667266844441,0,0,0.31424582135005097,0
122887,129988.0,1,0,0.6691016903500859,0.37142767931755405,0,0,0.28640433988615394,0
184032,56949.67878442632,1,0,0.6996663848158521,0.7645300209373433,1,1,0.7517573661067891,1
89189,84757.0,0,0,0.9594711952779235,0.9204324332334857,0,0,0.025498040261371438,0
99052,65216.32586001219,1,0,0.6419202241803091,0.22233923281358417,1,1,0.64117422707158,1
151845,161623.0,1,0,0.658515699615611,0.5196921730868205,1,0,0.4408349746015576,0
183277,81474.63324632807,1,0,0.4662515382137123,0.7694836439103081,1,1,0.7511594020523376,1
48864,39006.8857584982,0,0,0.6861251211112185,0.9264203186737554,1,0,0.2833788965481727,0
61538,44625.722049905184,1,0,0.6393217956039329,0.9305777472931642,1,0,0.5183249431401447,1
54894,52244.0,0,0,0.9456631072313285,0.9855644926974148,0,0,0.0277635785027269,0
123239,127951.0,0,1,0.9549450998320685,0.9633911069491587,0,0,0.022393107444551977,0
180625,179749.0,0,0,0.93863891200313,0.6200050108979257,0,0,0.013969657045740786,0
174930,176979.0,0,0,0.9976662527158733,0.2712160637868367,0,0,0.004566389312767721,0
119698,118708.0,0,0,0.817078457471183,0.7199646480113315,0,0,0.039479093715207164,0
156486,80047.98272272125,1,0,0.7324307636923021,0.941040889229676,1,1,0.6744767835436833,1
47203,51780.0,0,0,0.936016377266146,0.8949744013282614,0,0,0.04673418614878763,0
129158,128488.0,0,1,0.9094012841397718,0.7803248921855694,0,0,0.01993534886429853,0
28058,30033.0,0,0,0.8410423646735655,0.31800600732374235,0,0,0.056427994382985944,0
118739,118100.0,0,0,0.83263405922587,0.826696950291927,0,0,0.03535673105143117,0
68599,47197.87209987572,1,0,0.5582401012175511,0.5001456794056964,1,1,0.6475429995241758,1
75666,42551.74558391107,0,0,0.7291691973724127,0.5055361457270464,1,1,0.45733917146347014,0
160587,162434.0,0,0,0.8259927876791953,0.5171371850922963,0,0,0.0388269862503952,0
45410,43713.0,0,0,0.9172603371031498,0.464760920704187,0,0,0.029627650703131322,0
54452,50073.0,0,0,0.8327825138113203,0.8047129425878585,0,0,0.06159030543578193,0
53596,51198.0,0,1,0.8815585836429471,0.7407028448610626,0,0,0.03934803399907681,0
61682,62246.0,0,0,0.8181220732003386,0.40746593533764186,0,0,0.03957587069438966,0
151671,146816.0,0,0,0.8836127826581516,0.249669008688017,0,0,0.03448096952147146,0
31573,29315.0,0,0,0.9607562282031554,0.4518536063574363,0,0,0.032879635175255904,0
109911,76221.79459370427,0,0,0.68256448144422,0.7575876293986656,1,0,0.3207668290544201,0
190332,100525.63492271394,1,0,0.5135797573877996,0.9204025125613351,1,1,0.7124282585189206,1
176343,172650.0,0,0,0.8606256333048945,0.4199668654300718,0,0,0.03520462274784368,0
110138,104562.0,1,0,0.7523042297694041,0.42318229840509736,0,0,0.26725874219916357,0
33703,32575.0,0,0,0.8786985904883216,0.8332480552790147,0,0,0.03597437263609826,0
40690,42207.0,0,0,0.8701023013571714,0.4088356483534993,0,0,0.03902820033313688,0
89705,59985.67538699569,0,0,0.7139460971272882,0.3131187947681211,1,0,0.3231660073127566,0
94143,58481.20668583034,0,0,0.6715195481238289,0.7976673378647998,1,1,0.44827767009926445,0
199323,119433.83736459744,1,0,0.8457847324711014,0.40404829432364703,1,0,0.5211239389148439,1
169183,164448.0,0,1,0.884407608639652,0.8440131690621564,0,0,0.03291408421356491,0
39570,36012.0,0,1,0.9450303049905349,0.28051052205736476,0,0,0.04246475022251471,0
77413,74656.0,0,0,0.8536495208008534,0.2529461426388487,0,0,0.04173505650535061,0
189585,190823.0,0,0,0.8824695726752447,0.8034090022994429,0,0,0.02579160383402034,0
47466,53506.0,1,0,0.5430894135785926,0.5810179881899211,1,0,0.4859192596598767,0
193957,192481.0,0,0,0.8576809332824615,0.4661541625531818,0,0,0.031127290299740262,0
62382,66858.0,0,0,0.9305247440090463,0.3463653739423914,0,0,0.039008064567431874,0
26669,14171.764483812898,0,0,0.6333388716053163,0.2764750323810474,1,1,0.4873440907906952,0
68430,72918.0,0,0,0.8734161526553929,0.3383782078726377,0,0,0.04827161383542734,0
159673,85835.37960205007,0,0,0.6828218570315866,0.3443774882347622,1,1,0.4752862053304038,0
191681,187332.0,0,0,0.9780510000532648,0.5417918693546693,0,0,0.012330858310203037,0
85897,83099.0,0,0,0.9462985533575619,0.2799754502154837,0,0,0.02214115315376674,0
146975,145914.0,0,0,0.8872791835187487,0.6274618958170104,0,0,0.02507078346974916,0
128532,132929.0,0,0,0.9374690554100934,0.2756904155663783,0,0,0.02447947183585391,0
196006,101016.39469013663,1,0,0.7992852917755866,0.5741220384511967,1,1,0.6597620444195538,1
127083,125188.0,0,0,0.806878189904148,0.8108618123913427,0,0,0.04384339210187227,0
169725,177112.0,1,0,0.5658181692688415,0.43292167388665126,1,0,0.452069537452757,0
187595,101548.29715184716,0,0,0.8480848062337665,0.7244797045306728,1,0,0.3409222108892498,0
32355,35702.0,1,0,0.5062750855915104,0.7502097289867389,0,0,0.33495113339939225,0
41358,45232.0,0,0,0.9188732772519276,0.555850245296484,0,0,0.049009811883624826,0
196075,134056.30407157197,1,0,0.6294035667831215,0.4803588223407821,1,0,0.5348245962185373,1
160635,123057.40156618897,0,0,0.6433605689452792,0.7559067235241823,1,1,0.40320393720751313,0
181513,184192.0,0,0,0.8144040892856436,0.30010352390175954,0,0,0.04228492784703573,0
190204,193009.0,0,0,0.9847628236317545,0.5070436153549851,0,0,0.008208998647710635,0
194450,197320.0,0,1,0.8066054018049499,0.9995245361752965,0,0,0.043844772043227044,0
188636,186507.0,0,0,0.981645150197367,0.3178504096259267,0,0,0.007621170346455059,0
128570,132777.0,0,0,0.8988475088611747,0.21204683108041583,0,0,0.03168301436683327,0
28715,32597.0,0,0,0.8301094946979726,0.23154050575515683,0,0,0.08129483447499716,0
153459,150727.0,0,0,0.874378919426306,0.2896503994363475,0,0,0.031355196376567696,0
117819,114382.0,0,0,0.8470749501101829,0.532086535517873,0,0,0.04079516283955621,0
30335,16681.542041903103,0,0,0.8176931941462466,0.47631055328403776,1,1,0.44399260512439864,0
131824,91600.67299367352,1,0,0.6233731187712168,0.2853225491460233,1,1,0.6321205307867679,1
191989,121014.57405116479,0,0,0.6093837020023996,0.3313953412122854,1,1,0.45751113641586016,0
130138,94170.74323308287,0,0,0.6572399264768753,0.4196732976749091,1,1,0.4152842517792764,0
60417,60016.0,0,0,0.8506885357928221,0.4205605033797589,0,0,0.03218531450752294,0
144028,147019.0,0,0,0.9782860008392242,0.9746564128089181,0,0,0.011611178203027483,0
38985,41774.0,0,0,0.8272258024017248,0.37827836497933465,0,0,0.05959395712899196,0
26707,22283.0,0,1,0.8500308354800595,0.6452198932823061,0,0,0.08797114222364212,0
45051,42645.0,0,1,0.8591525363385735,0.338399073392485,0,0,0.046861641630201,0
72215,49367.655923756975,0,0,0.6684854545728042,0.32290265810295743,1,0,0.3270357267366897,0
48079,49752.0,0,0,0.9234847094607308,0.26036442127714476,0,0,0.027481971978774614,0
188183,186305.0,0,0,0.8698013782432034,0.7840619411056555,0,0,0.029532600966143876,0
32733,14427.910782983101,1,0,0.34650249692994234,0.9177175972784737,1,1,0.776428007807239,1
141196,84108.52175784412,0,0,0.6865517020755958,0.24630560280918845,1,0,0.35419945720488816,0
154007,148373.0,1,0,0.6168236454027021,0.648226294474294,1,1,0.5394392343756661,1
35455,39457.0,0,0,0.9197237562176145,0.20939235857737276,0,0,0.05556166534087987,0
180730,179498.0,0,0,0.9449836420684851,0.3213929797555024,0,0,0.013389151075043097,0
177935,140585.66254634023,1,1,0.6207544997739666,0.9878923823349819,1,1,0.5993156361891969,1
52865,56785.0,0,0,0.9544970562099877,0.5957808204933814,0,0,0.0350534876514102,0
146353,145792.0,0,0,0.836023740827138,0.4963757092271127,0,0,0.03413687107025598,0
105245,72901.79363914457,1,1,0.6481109064653486,0.476611965764816,1,1,0.6279375339076467,1
179980,181366.0,0,0,0.9381821549052918,0.86930398384366,0,0,0.015058868496661392,0
119152,120634.0,0,0,0.9932996925136744,0.9152507940961117,0,0,0.005693324556215023,0
190534,93613.6651413324,1,0,0.36787621068046183,0.8725583286202137,1,1,0.7544618389126111,1
114038,114517.0,0,0,0.9961121201190368,0.8195636894281055,0,0,0.0022476999699491016,0
101685,40266.39485740144,1,0,0.4250498034159595,0.3314038045276043,1,1,0.7763930171395892,1
58659,60510.0,0,0,0.9698727385606805,0.2681837202342915,0,0,0.017069793309701986,0
62733,58522.0,0,0,0.9718889535014698,0.5975729585279919,0,0,0.02911622361434109,0
126696,124996.0,0,0,0.890792636417053,0.5461503701456734,0,0,0.026537753577863636,0
116198,118329.0,0,0,0.8504732248250194,0.22277375357791318,0,0,0.03632414021202154,0
58375,35460.46465393307,1,0,0.6603002166676345,0.5859179119479347,1,1,0.6553290336878594,1
173121,172223.0,0,0,0.9421471517914584,0.6637801118824102,0,0,0.013386062851659749,0
112031,107847.0,0,0,0.8799635777098831,0.9055737507012782,0,0,0.03707866648621201,0
116007,117397.0,0,0,0.8882495056143366,0.7111578780068755,0,0,0.026543811325519417,0
171534,171855.0,0,0,0.8257348231165225,0.7059597843529537,0,0,0.035508007568797365,0
29254,14907.10403577161,1,0,0.6388752158085149,0.2667551043395511,1,0,0.5938737429010555,1
143328,134431.0,1,0,0.5305091388366936,0.47573872130026396,1,0,0.4656242132016276,0
39450,43253.0,0,0,0.9633672872924293,0.8306530797993759,0,0,0.04106671998131135,0
189335,190023.0,0,0,0.9048128659747244,0.9042310917379879,0,0,0.020309246595373864,0
35360,35061.0,0,0,0.9257819865030383,0.6732665967917133,0,0,0.017803161522921745,0
122536,124834.0,0,0,0.987747004006859,0.4151273781125248,0,0,0.009014384535182355,0
69682,67094.0,0,0,0.9404286652145302,0.7744552991971172,0,0,0.02491331979713874,0
25770,23961.0,0,1,0.8948183226175963,0.5087561617011371,0,0,0.04560560206553778,0
191389,194527.0,0,0,0.9715045443535495,0.8830991718317578,0,0,0.011437665446518364,0
106590,108572.0,0,1,0.8519568634574076,0.8184247252477339,0,0,0.03611674251632409,0
25309,16198.829831200286,0,0,0.719050563138707,0.8586829105865965,1,1,0.4321750925988539,0
134190,133669.0,0,0,0.8630578778283705,0.9620523295775951,0,0,0.028747318539698877,0
107472,111184.0,1,0,0.6145892258130897,0.3074825368296199,1,0,0.43917088492521894,0
115053,114819.0,0,0,0.9817175433753368,0.44858629653047555,0,0,0.004368337169891053,0
53881,49784.0,0,0,0.9184421224338396,0.4009790337886912,0,0,0.042924852920852574,0
142539,142383.0,0,0,0.828222574518897,0.9048375205844394,0,0,0.03473853815538335,0
130376,100819.15026430554,0,0,0.6015966260475903,0.3779296453244181,1,0,0.309027313799909,0
68714,33944.18773252427,1,0,0.3054356764392233,0.5815893623116843,1,1,0.7660155554828354,1
102203,81252.49672384643,0,0,0.8013923884941332,0.2193430283176915,1,0,0.26146771513948286,0
46089,45739.0,0,0,0.8371168607388297,0.23088057276880214,0,0,0.03523452886983044,0
162453,80391.43711875707,1,0,0.4215342425843187,0.26137585044254136,1,1,0.7424922688182117,1
99797,102901.0,0,0,0.8946680731452732,0.37425262896702166,0,0,0.031952484151469826,0
189486,143696.37214575117,1,0,0.6794931831570895,0.2373871958766281,1,0,0.49867948391040096,0
117498,124997.0,1,0,0.7739828443039919,0.3296261793395564,0,0,0.2675412581660446,0
109274,104607.0,1,1,0.561119474620999,0.3187689025744953,0,1,0.40272430867409437,0
41356,30485.38211533322,0,1,0.7400013333489275,0.7062253235174378,1,0,0.293998869117848,0
103619,109096.0,1,1,0.6928845534483564,0.8159491182034713,0,1,0.37992307483421917,0
